DISBURSED_AMOUNT,LTV,STATE_ID,PERFORM_CNS_SCORE,CREDIT_HISTORY_LENGTH
96490,63.76,3,0,0
47349,75.9,5,583,25
67200,79.98,9,17,11
98799,62.63,3,749,35
46645,77.41,18,0,0
37159,53.91,3,0,0
48579,75.77,10,549,15
50303,78.75,5,681,5
54303,70.1,3,579,21
62513,86.32,9,653,8
69840,51.56,12,0,0
68169,60.93,3,763,13
48849,79.32,5,0,0
60101,86.09,13,0,0
56259,84.01,14,0,0
68683,63.62,4,738,7
58959,76.17,9,581,127
61423,79.93,8,0,0
83686,72.12,4,0,0
47712,65.59,13,0,0
52503,85.31,6,740,24
43394,65.31,6,0,0
50403,54.61,12,0,0
54078,78.13,5,0,0
45045,74.53,6,0,0
52703,80.06,15,17,0
46349,72.37,5,0,0
89943,74.81,8,562,6
59113,89.31,6,738,8
84020,79.01,6,0,0
61947,74.41,5,0,0
30984,46.7,4,708,82
41794,69.16,12,0,0
38775,64.5,4,0,0
69126,80.0,4,0,0
88555,73.98,4,0,0
56659,89.21,6,305,30
145988,87.4,6,484,59
43394,80.03,6,726,9
72317,68.39,3,0,0
73023,89.88,6,404,45
55013,88.2,5,0,0
53303,84.76,15,573,29
33507,32.21,3,17,0
55959,77.99,4,323,141
57813,85.98,6,16,36
58013,78.77,3,0,0
40210,55.3,13,0,0
53378,88.41,11,300,4
55013,73.93,3,0,0
70623,82.76,4,0,0
37139,74.4,9,544,128
48749,80.25,6,825,24
76751,84.78,4,0,0
42763,60.47,4,726,23
62213,79.5,14,0,0
33484,44.42,3,0,0
52299,88.6,7,763,118
32561,55.86,11,738,72
47349,79.14,7,690,10
40395,71.83,11,775,14
58947,73.21,3,511,49
57259,61.27,3,784,27
43394,64.05,13,708,14
50388,65.42,13,0,0
61633,86.94,9,738,11
69517,73.2,4,300,71
56963,89.92,6,657,3
65969,86.58,8,614,102
44645,64.91,14,300,0
50264,72.44,13,0,0
58978,83.36,2,0,0
47749,73.49,6,0,0
30484,74.52,6,737,12
54959,86.1,9,825,25
61447,73.16,5,575,5
71817,88.55,4,642,23
42394,67.65,18,0,0
71717,79.77,4,15,1
41144,62.85,14,0,0
35679,58.46,4,0,0
36439,59.81,6,743,61
65882,62.59,3,0,0
58013,89.39,9,774,44
61197,84.83,9,0,0
54513,86.26,11,300,138
52303,84.89,6,0,0
54513,83.91,7,0,0
34639,44.68,3,0,0
49278,74.99,3,0,0
48283,58.18,12,845,30
52037,85.0,6,0,0
40794,60.45,6,825,6
59213,89.33,17,459,3
50831,79.2,20,0,0
61213,89.8,8,0,0
52267,87.68,16,738,18
49523,69.1,4,15,1
58947,80.4,4,14,8
28084,40.85,4,0,0
73151,71.23,6,749,28
55259,79.4,15,738,7
58483,81.6,5,0,0
63213,77.75,3,0,0
37000,43.54,19,16,55
58178,87.57,16,0,0
40509,74.93,3,374,53
55459,84.37,6,667,6
46299,66.81,7,572,31
41394,52.69,3,577,27
49578,79.04,6,824,20
43394,64.66,3,0,0
72817,74.57,3,0,0
54013,81.87,3,0,0
48349,74.54,20,0,0
37939,69.5,4,0,0
63313,66.65,13,0,0
78551,81.74,8,0,0
51803,78.91,16,0,0
70817,73.9,3,643,30
67169,68.48,3,738,3
34939,58.76,4,681,41
72623,73.36,15,679,15
50178,57.5,4,0,0
51803,81.56,18,654,28
54700,76.46,14,0,0
36439,58.99,6,738,6
68082,87.84,4,0,0
48349,75.51,4,0,0
97390,46.42,13,0,0
63213,84.08,9,17,4
39394,81.03,15,0,0
63230,65.78,13,0,0
65882,66.98,13,0,0
34939,58.24,4,825,79
44445,59.82,13,0,0
49703,81.58,1,825,7
73297,62.08,13,390,83
72023,69.92,14,0,0
33911,50.0,8,637,134
62063,89.79,4,0,0
57013,84.04,18,0,0
51078,70.83,3,825,14
60457,89.86,9,300,27
57259,84.19,6,825,24
63882,87.06,4,0,0
71817,79.55,3,0,0
58947,62.56,3,825,11
56459,83.5,4,599,93
62859,84.08,9,0,0
46349,74.99,8,373,57
56759,53.72,3,0,0
61653,87.79,4,0,0
42994,61.06,7,0,0
43210,73.15,6,698,19
54634,85.0,9,0,0
53078,66.28,12,658,40
69817,88.72,3,0,0
37864,61.86,15,830,36
48695,76.98,4,792,100
42014,64.65,3,530,51
51303,89.0,18,763,16
55259,74.76,8,708,14
41894,57.3,3,0,0
58649,57.18,13,627,13
61213,84.48,14,738,6
50481,88.61,6,566,33
43625,82.28,4,671,40
44394,54.49,3,0,0
59013,89.98,8,0,0
65169,82.21,4,18,25
62213,84.54,4,300,37
47849,80.28,6,726,15
54300,86.47,11,0,0
77579,71.17,13,0,0
49703,75.43,6,0,0
52078,64.35,3,0,0
54219,78.63,9,633,128
27929,73.5,18,0,0
63165,56.26,13,0,0
34559,61.13,1,0,0
51078,85.54,5,0,0
64213,74.21,4,0,0
49803,71.51,6,737,7
47849,76.6,6,737,3
62360,84.99,6,16,18
57259,80.04,3,810,18
56959,74.36,4,300,67
41960,39.57,13,0,0
52262,85.0,6,681,4
74751,88.58,4,15,1
93699,71.87,11,738,7
55513,89.52,6,475,104
52578,68.49,12,0,0
53078,74.62,3,442,65
52889,73.45,3,836,23
83620,52.57,3,845,50
40310,80.0,4,0,0
56989,85.0,9,15,1
44349,55.9,10,300,51
54013,79.09,4,0,0
56283,85.0,6,17,2
59259,84.39,14,0,0
68882,89.44,4,480,53
30984,46.47,3,0,0
29484,64.08,3,0,0
51703,84.61,6,0,0
53003,87.49,18,0,0
49803,84.14,16,0,0
44849,62.36,5,0,0
51078,85.22,6,708,6
51303,78.96,6,602,31
51078,72.22,3,0,0
32341,44.57,12,0,0
55959,89.94,4,698,28
64234,75.9,13,657,10
55259,58.15,17,16,1
44745,74.78,3,0,0
48349,80.61,7,0,0
110987,69.61,5,0,0
70837,77.77,5,825,15
48145,69.52,4,815,53
95990,65.39,3,0,0
49413,78.25,9,726,19
32761,67.16,15,0,0
95590,74.3,13,738,25
48349,75.9,1,0,0
54259,71.48,3,0,0
49249,85.01,11,0,0
48349,67.07,15,0,0
53578,78.96,6,783,32
40194,65.29,17,0,0
49303,46.48,3,0,0
30341,38.38,3,738,7
72817,74.35,3,0,0
57259,77.7,14,753,17
65069,83.58,6,0,0
39502,28.07,13,0,0
55373,80.0,13,681,17
79636,64.96,13,0,0
31341,70.76,13,0,0
60543,94.93,6,509,30
53803,86.66,8,0,0
44394,62.38,5,0,0
37439,55.02,9,0,0
44514,74.65,4,0,0
55259,89.73,6,15,5
39687,69.53,4,300,3
60613,80.18,3,0,0
34140,53.53,3,0,0
33934,62.95,2,726,17
58259,83.32,14,0,0
58759,89.68,11,18,37
55159,89.94,4,836,13
46749,74.02,8,366,48
59953,74.87,5,635,60
50803,82.69,6,499,27
65082,82.61,4,0,0
49303,86.98,1,572,39
60213,75.78,3,0,0
57959,86.8,9,0,0
47849,68.05,7,0,0
36639,47.92,3,0,0
32484,77.99,7,708,15
56713,85.89,4,597,23
44349,72.39,7,0,0
51694,82.46,6,555,14
51503,80.78,6,824,19
38019,74.27,9,472,9
38939,50.12,3,0,0
54259,84.89,1,710,4
37025,84.0,9,591,39
32484,37.69,3,0,0
64213,64.46,3,717,71
52903,76.53,13,0,0
50999,85.0,1,17,1
67881,74.61,13,0,0
68200,89.19,9,555,41
46289,70.22,11,0,0
81486,65.07,4,723,16
46605,75.87,4,0,0
45611,63.6,12,404,44
45349,70.13,6,0,0
53586,72.42,13,487,119
101768,69.68,5,811,12
60913,83.14,8,680,11
59947,89.71,4,300,24
24929,37.64,3,825,12
44110,69.9,6,0,0
67169,84.96,9,753,50
47649,79.27,6,819,141
49078,73.04,3,680,12
56469,84.99,9,300,34
55259,75.42,14,0,0
51300,81.52,4,300,37
51078,87.75,1,0,0
57209,81.57,4,825,7
48349,73.79,5,0,0
51578,70.88,7,0,0
37341,57.14,4,749,25
90555,66.31,3,658,47
44645,83.64,11,584,10
60187,77.28,3,0,0
47645,66.68,13,0,0
49456,79.61,4,14,22
72217,77.44,6,702,19
62319,69.93,13,0,4
47945,65.61,4,0,0
57900,89.91,8,614,46
54625,76.22,3,15,0
50658,84.86,4,0,0
40694,74.93,3,0,0
54853,88.96,4,300,44
34689,54.36,18,0,0
68169,74.15,3,300,40
56548,68.78,13,0,0
56259,89.32,6,0,0
51303,78.79,4,738,31
39644,61.32,6,0,0
48576,45.53,22,0,0
58083,74.73,9,666,45
58259,82.4,14,0,0
62413,83.93,15,738,4
48145,73.76,4,0,0
36739,58.15,4,0,0
53576,85.0,18,0,0
51303,85.97,6,627,4
67482,94.71,4,305,23
59013,88.21,4,0,0
92055,69.69,5,738,9
48283,67.27,3,0,0
39304,74.35,4,680,7
82486,88.03,4,825,7
78987,74.89,3,0,0
87615,73.17,13,0,0
48949,78.13,8,0,185
56813,89.49,4,416,25
56259,74.46,6,705,15
44909,75.81,4,17,2
56813,78.95,7,681,45
53303,86.45,14,737,18
50243,89.32,4,0,0
34759,57.59,13,836,26
53803,77.46,7,0,0
49688,69.62,3,0,0
51403,89.87,4,737,10
39394,54.22,3,0,0
63448,88.74,3,656,22
43894,70.91,6,0,0
62447,79.27,9,738,5
43394,68.75,13,0,0
72623,76.65,5,599,6
74751,74.33,7,0,0
51109,74.99,4,394,53
43394,58.85,3,0,0
43933,74.11,13,0,0
39894,78.91,8,300,77
43394,66.67,6,844,48
58800,85.0,6,709,4
49349,71.43,8,0,0
60647,89.14,4,738,19
41394,31.64,3,0,0
94899,63.05,1,0,0
52203,81.88,10,0,0
54509,79.68,14,0,0
56533,82.0,9,724,27
39868,55.02,9,0,0
56359,79.73,2,595,55
47145,69.79,4,0,0
55100,87.88,11,0,0
52478,79.67,8,0,0
63463,72.84,4,0,0
62847,79.18,13,0,0
51278,86.84,11,300,87
55063,83.54,4,0,0
57313,83.62,14,0,0
51803,83.98,6,615,9
51803,88.6,16,737,7
58259,89.73,8,811,18
52150,79.89,14,15,0
62593,89.89,4,602,23
46364,79.9,15,0,0
54303,87.03,8,708,24
49263,73.72,6,574,62
56290,85.0,14,0,0
30984,46.42,3,836,25
56259,82.59,8,679,7
54559,70.83,3,0,0
56413,84.98,6,710,10
54809,80.75,14,785,25
58259,79.97,6,0,0
46249,74.81,1,708,8
61193,85.19,5,710,21
52897,82.91,4,0,0
38464,76.22,13,710,22
55046,84.24,2,0,0
52078,78.92,3,0,0
37475,60.41,3,0,0
59947,88.27,4,0,0
32434,58.33,7,0,0
29881,43.91,5,738,6
54963,85.0,4,524,171
42460,71.98,6,0,0
46761,80.37,1,0,0
58259,85.0,4,409,124
42394,56.74,13,0,0
55759,69.83,13,0,0
50803,84.42,6,399,32
66099,80.19,8,825,18
52303,89.43,1,17,2
56476,84.74,9,431,37
37439,52.42,3,585,41
61713,69.92,4,708,9
50803,86.56,11,0,33
53393,76.71,3,0,0
50478,70.11,4,691,18
57359,74.96,13,0,0
50703,86.19,11,0,0
58513,76.97,7,0,0
57141,82.15,9,14,1
44949,63.41,3,709,31
49703,79.45,6,0,0
50303,80.82,16,825,35
52303,89.75,15,684,25
38841,57.31,6,0,6
48703,69.19,2,721,156
49303,78.72,1,0,0
63099,79.99,4,0,0
73717,72.81,3,0,0
40594,34.24,13,572,42
56579,82.49,5,728,21
51878,70.23,13,0,0
62863,69.87,14,0,0
49349,65.15,18,0,0
57959,85.87,9,300,61
62849,82.43,3,0,0
53713,78.82,15,0,0
59113,79.63,4,763,10
51803,79.95,6,0,0
54259,82.14,7,0,0
44145,63.09,12,0,0
54303,79.35,5,709,30
70359,81.1,19,673,12
63882,84.41,18,16,25
49303,74.8,7,0,0
50743,66.76,1,825,15
50663,85.0,6,0,0
65700,89.96,9,738,11
81686,72.56,3,0,0
49753,77.29,10,0,0
86120,74.19,18,0,0
55214,89.83,11,0,0
52778,78.26,15,738,6
44145,61.74,3,17,2
44001,69.11,9,0,0
56013,48.49,3,0,0
57418,83.33,4,300,24
54259,76.96,3,356,28
59544,86.27,4,0,0
65199,94.73,9,702,70
69169,70.23,3,680,79
60213,78.96,14,491,167
62713,88.86,4,0,0
83386,70.16,13,0,0
49349,74.05,4,0,0
43524,63.72,13,0,0
51788,84.95,4,825,13
48349,73.07,16,0,0
63382,87.92,3,680,19
58259,80.0,3,0,0
66169,88.16,4,0,0
37439,70.47,9,0,0
80733,48.96,11,589,69
67482,87.84,9,591,54
67669,69.63,8,0,0
74568,74.74,4,0,0
51078,73.88,9,300,76
57259,75.02,1,673,164
57013,86.26,6,0,0
68413,84.1,5,300,52
48349,76.1,5,688,21
70000,94.12,8,526,17
52599,82.77,13,493,86
56013,72.86,3,0,0
49349,76.58,14,0,0
44349,70.87,13,0,0
59473,84.84,9,0,0
62713,84.93,4,525,145
50518,79.5,4,0,0
49303,89.61,6,15,0
90643,61.54,5,0,0
61763,78.21,14,738,9
72317,74.87,3,0,0
54459,78.12,14,591,68
42654,64.36,9,597,37
54259,83.3,14,728,25
50378,79.86,6,678,14
56013,53.27,3,0,0
46369,82.81,6,0,0
42394,66.15,4,735,19
45145,53.18,3,0,0
76379,47.26,16,0,7
80533,74.99,8,0,0
43813,79.69,6,0,0
60763,82.88,14,0,0
24929,38.47,3,0,0
50578,70.27,4,753,143
72717,77.18,3,0,0
54313,78.08,3,0,0
51553,81.1,14,0,0
52278,83.89,6,628,38
52303,77.14,14,0,0
35456,58.14,4,0,0
45349,78.24,18,796,29
64132,60.0,4,659,62
52078,78.65,9,300,28
57059,79.89,4,825,6
56373,85.0,8,0,0
55019,78.3,9,0,93
47849,67.96,9,0,0
59259,80.48,8,0,0
62947,58.93,3,738,11
45649,70.81,6,0,0
26500,41.05,8,17,2
45549,71.34,6,0,0
41894,75.62,15,825,10
49103,69.26,6,0,0
71817,73.35,3,0,0
43210,69.72,13,17,0
56009,81.8,4,729,52
58259,87.46,5,0,0
48549,75.65,2,300,25
44349,62.25,3,640,74
48645,73.24,13,0,0
77251,75.0,3,0,0
53303,78.6,8,0,0
42394,76.54,6,0,0
66769,88.61,9,0,0
53759,81.05,6,0,0
45549,68.18,13,0,0
41394,85.15,15,763,5
52578,78.93,13,0,0
42774,69.77,4,0,0
53478,89.94,6,0,0
56013,55.29,12,0,0
43929,68.84,10,571,76
63509,92.07,4,0,0
52999,76.75,3,832,4
52941,81.35,10,825,18
55259,79.27,14,17,1
54249,79.0,9,595,29
62135,84.99,3,0,0
50303,79.52,1,738,139
64900,89.95,9,0,0
94899,54.65,4,470,39
50943,68.3,9,300,23
57159,85.06,9,726,36
39554,74.56,3,0,0
69857,79.51,6,0,0
60933,78.85,5,740,23
44349,69.57,5,0,0
50918,75.87,15,590,64
73023,74.66,3,708,13
48504,83.62,11,758,27
49983,86.26,6,0,0
61447,81.39,13,0,0
72817,74.11,7,653,14
60447,75.92,13,0,0
50803,84.31,4,676,23
64169,77.3,6,0,0
47849,74.67,4,719,44
49803,71.37,5,0,0
48349,89.83,18,653,79
71817,74.45,10,0,0
58113,89.94,4,0,0
73399,86.04,8,0,0
37389,37.2,3,0,0
73123,79.68,9,15,12
45949,61.53,4,0,0
67662,74.47,9,0,0
40594,66.68,4,0,0
39554,65.5,18,0,0
86620,61.88,3,836,18
39187,58.49,4,0,0
61213,82.17,14,0,0
47249,64.11,13,0,0
56759,84.67,8,16,6
46369,64.05,13,0,0
52579,87.73,16,641,59
38682,50.06,4,649,36
59947,79.2,3,0,0
53578,84.14,6,0,0
82336,70.29,4,15,0
58137,86.9,13,0,0
68882,77.12,3,0,0
64424,84.77,9,0,0
37439,38.69,15,300,47
60947,89.83,4,0,0
82880,61.05,3,728,66
81186,74.55,3,763,8
39994,66.35,4,536,15
32761,47.88,2,0,0
53078,76.6,14,0,0
39394,60.54,3,819,45
51303,84.88,1,300,76
78786,74.92,6,0,0
32761,56.07,1,0,0
57367,85.0,9,662,29
59513,87.77,9,738,4
64782,79.53,4,0,0
46149,67.32,11,730,16
58759,89.09,9,0,0
49349,59.52,4,0,0
59463,84.63,9,680,5
67169,61.98,3,0,0
59259,82.08,8,694,6
30484,69.36,13,738,5
25149,44.29,5,0,0
59447,47.64,3,0,0
51903,77.96,4,0,0
62947,84.46,8,679,84
30900,46.67,5,836,20
80863,70.71,13,0,0
51178,75.05,14,300,15
46749,66.98,18,825,7
51000,70.92,8,634,75
57518,84.99,18,0,0
76751,79.35,3,587,140
64207,72.53,5,0,0
59647,88.95,4,710,7
48803,78.36,6,586,25
46989,74.18,13,0,0
63213,79.85,6,667,16
55859,87.2,6,741,7
63529,87.65,4,836,12
58325,84.86,4,830,51
39894,83.43,8,0,0
85389,74.97,6,0,0
77751,73.12,17,0,0
55972,84.06,4,0,0
47349,63.54,5,0,0
45863,65.87,6,738,11
52303,80.5,5,749,24
45349,65.3,5,0,0
44745,74.78,3,0,0
41394,68.6,16,836,18
54659,84.01,6,615,8
31984,58.05,11,825,10
40894,71.46,16,0,0
50300,78.19,14,300,14
45084,64.93,3,0,0
51803,72.21,17,845,18
53003,83.98,6,0,0
61063,81.35,9,607,2
52278,73.56,3,0,0
43649,68.37,6,0,0
49062,79.61,13,568,23
60613,89.98,1,603,9
42394,58.66,2,774,32
47349,75.0,6,17,2
51203,71.85,4,17,20
55674,88.7,4,17,3
86620,64.74,3,721,7
47349,70.22,3,0,0
43669,66.69,9,0,0
38039,55.96,3,0,0
53078,75.59,3,0,0
47145,81.49,1,0,0
58259,73.76,3,0,0
39139,70.91,1,17,6
48349,78.12,6,797,78
64069,82.81,3,0,0
70123,72.5,10,619,61
49349,69.16,14,571,18
55259,75.22,4,810,13
50303,52.71,5,0,0
51882,78.44,11,644,60
53803,75.68,5,0,0
38439,76.95,14,300,123
51953,77.29,13,0,2
58259,81.0,2,771,56
55959,77.03,4,0,0
46549,70.44,16,0,0
55213,79.66,4,0,0
47349,82.44,20,0,0
61430,89.3,4,0,0
50743,80.52,15,0,0
59547,74.6,3,16,68
37439,56.59,6,0,0
48549,74.83,1,649,80
62113,81.9,6,825,7
40350,70.44,10,0,0
56759,83.89,9,15,0
60913,76.32,9,603,91
69635,85.0,8,0,0
58447,80.84,13,0,0
47349,78.91,6,743,50
53078,81.39,1,825,12
37197,66.79,10,0,0
61649,66.1,12,668,63
57913,84.49,6,459,5
56209,85.0,4,738,17
59013,84.6,18,17,4
57768,84.62,9,0,0
64882,79.76,4,0,0
42922,71.4,11,795,70
47349,69.96,7,725,4
57259,89.82,6,679,13
71817,84.19,8,0,0
77351,74.5,13,738,10
51903,79.3,6,726,8
48803,79.53,6,0,0
42394,60.02,10,755,37
71817,83.69,3,0,0
62447,84.34,18,690,6
44249,69.13,4,541,7
48378,75.42,4,0,0
43394,59.86,14,763,34
35439,56.49,6,0,0
46145,80.83,4,300,25
64213,59.47,3,0,0
57213,89.94,4,0,0
80533,89.41,4,667,8
45249,78.05,18,0,0
73751,62.91,3,0,0
34939,58.81,15,0,0
48103,69.4,4,0,0
57248,84.44,8,462,121
55013,73.22,3,15,14
59159,83.34,14,0,0
50800,84.56,11,825,24
51078,79.82,5,763,21
33484,46.69,3,0,0
67247,84.16,3,0,0
50803,74.13,8,390,32
48949,72.49,6,0,0
52078,75.02,3,17,0
83686,75.24,14,0,0
24574,51.71,15,0,0
62447,89.64,4,0,0
45849,82.2,5,719,38
59813,84.34,2,738,28
50015,72.42,3,607,30
58947,73.77,3,0,0
30984,65.79,13,0,0
63093,85.0,4,596,111
44909,63.27,12,0,0
48800,68.23,8,609,95
68382,88.2,8,0,0
26420,44.0,4,836,25
57059,84.75,14,0,0
37600,62.17,11,18,3
51536,76.66,4,657,4
33861,56.15,6,300,65
39394,53.35,6,0,0
42678,72.7,1,733,16
54078,73.79,14,0,0
45349,76.69,1,561,58
53509,79.81,6,738,7
49438,69.0,13,0,0
73817,72.47,13,0,0
63213,89.51,14,0,0
54643,85.45,4,0,0
76751,78.27,4,749,27
81906,74.98,13,0,0
80403,66.15,4,769,46
41394,72.39,1,694,17
48849,73.72,7,810,5
37000,52.25,14,0,0
71317,81.0,3,0,0
70817,69.45,3,0,0
51303,75.57,7,658,25
46749,66.49,6,0,0
55113,84.86,4,738,25
36139,74.65,6,611,40
57659,89.92,4,853,103
33484,75.43,16,758,60
47349,65.73,6,16,45
56313,58.36,13,300,86
57359,83.61,6,15,1
37639,55.45,3,454,180
64582,79.81,4,0,0
54259,72.93,3,0,0
55004,57.16,1,772,28
44803,70.83,6,427,53
66982,66.26,3,392,26
60713,89.84,10,0,0
95899,60.04,18,0,0
58812,89.85,4,0,0
33600,79.83,10,738,13
60213,74.91,3,0,0
61347,79.25,4,836,19
52878,80.92,4,679,23
49803,76.3,4,0,0
71817,86.47,4,760,33
33873,52.98,13,0,0
56013,89.05,18,698,27
55263,84.53,9,15,1
60802,85.0,4,0,0
56013,79.96,4,402,58
48349,68.76,14,0,0
51653,78.95,1,463,36
33384,50.87,6,815,41
52253,70.42,14,725,14
61213,86.46,4,0,0
67600,83.84,8,710,6
49243,82.94,18,0,0
59497,86.87,4,0,0
45789,73.83,4,541,81
57259,74.59,5,680,16
50803,73.19,11,18,14
50651,84.99,4,473,40
66169,88.18,3,0,0
48145,82.35,2,0,0
66819,85.0,9,0,0
44803,67.29,15,0,0
52078,71.39,3,0,0
70337,75.43,3,0,0
45145,67.38,13,478,73
68817,78.94,3,0,0
58759,78.05,3,0,0
26763,39.41,13,738,23
93055,87.5,4,700,12
82686,74.76,3,0,0
72117,80.65,8,0,0
50303,82.93,1,300,124
75751,69.18,3,17,2
62947,84.6,13,615,24
42210,57.55,6,0,0
40094,65.79,6,650,132
65882,71.43,7,583,31
57013,86.94,5,818,2
50578,75.57,6,0,0
56513,87.34,4,671,5
46199,83.75,4,0,0
45349,49.03,3,0,0
49713,74.85,1,0,0
72123,65.37,4,825,7
60543,85.92,4,0,0
33484,53.26,5,0,0
51803,85.05,6,590,6
50803,87.18,11,0,0
42994,63.34,6,825,7
62647,81.58,4,738,5
54078,89.41,18,775,45
54519,78.8,1,0,0
45145,67.12,3,0,0
57959,87.19,9,608,49
46349,68.49,4,0,0
52750,55.05,4,674,20
55959,87.24,4,638,133
64082,89.32,9,0,0
58013,89.93,6,0,0
49171,80.55,4,0,0
56579,69.42,4,0,0
59213,88.28,6,600,24
43645,67.75,4,560,47
65582,89.8,6,300,54
46349,71.37,9,0,0
42190,78.88,5,730,17
54659,81.37,6,0,0
42894,67.14,6,762,19
45145,87.16,11,0,0
51303,81.14,18,623,13
43394,63.02,4,366,45
57140,85.0,9,0,0
62300,79.82,4,565,123
63613,84.84,9,401,29
57013,79.73,3,0,0
42494,71.16,4,0,0
52478,83.87,6,825,24
47251,81.44,4,393,19
44849,55.76,4,603,24
29484,49.44,5,763,95
38482,59.87,5,0,0
50779,77.63,2,0,0
66982,66.41,3,0,0
48349,72.07,6,728,37
51803,77.55,8,752,25
44505,80.07,4,0,0
44145,68.58,13,0,0
54426,80.0,13,532,80
61213,86.02,14,664,25
36841,48.15,6,0,0
48349,73.27,7,0,0
44905,87.73,6,0,0
65882,90.0,4,0,0
57259,84.73,8,0,0
37939,53.1,4,300,115
55599,84.41,15,738,6
38724,70.15,15,0,0
56333,79.98,13,0,0
38439,60.88,3,0,0
45349,55.69,3,0,0
41194,84.77,15,657,4
31484,66.84,6,708,16
38529,61.86,10,0,0
58947,88.74,4,619,90
55259,79.51,7,0,0
72923,70.16,6,0,0
72623,89.63,4,679,38
57659,81.99,6,0,0
80506,80.0,18,0,0
57313,89.15,9,0,0
46959,68.84,12,0,0
64882,69.26,4,0,0
35318,52.89,13,0,0
49803,79.84,6,783,33
54259,82.51,14,0,0
62113,84.78,4,627,32
62943,53.54,3,16,101
67682,89.93,4,738,8
67882,74.01,3,15,0
50413,67.59,7,738,7
69500,79.77,4,721,24
32761,52.24,15,609,6
33984,68.89,17,714,101
63947,88.5,8,710,38
61947,88.67,8,737,13
64522,88.86,3,0,0
58053,86.72,9,715,100
54259,87.27,6,0,0
56259,73.75,14,17,2
37525,74.3,11,700,4
27429,72.25,18,635,28
54359,84.99,6,0,0
59175,65.06,4,549,22
53000,79.49,3,737,12
52402,77.25,13,0,0
40294,59.24,14,0,0
66382,89.83,4,0,0
50203,78.93,6,0,0
50803,81.1,11,0,0
51303,69.31,15,0,0
64872,54.66,13,15,0
47145,83.05,2,0,0
48145,73.15,3,760,152
46349,72.64,15,0,0
54072,81.0,13,0,0
46349,78.57,7,0,0
39439,58.48,6,726,140
41752,70.7,4,0,0
54659,89.94,11,0,0
34939,45.28,10,825,11
51303,76.88,18,599,4
46349,60.67,3,0,0
57013,84.29,6,738,4
58259,74.87,9,719,32
59542,88.16,6,825,6
56413,79.8,6,0,0
47349,74.88,6,549,66
46949,74.92,6,0,0
55459,56.38,13,0,0
42962,73.96,9,0,0
47773,79.92,1,708,6
64523,79.81,4,767,84
67382,73.19,12,0,0
56259,78.63,4,0,0
35939,74.49,4,0,0
56785,88.78,9,650,27
37439,62.64,4,418,30
71067,85.0,4,0,0
62213,63.48,3,0,0
47145,69.7,18,0,0
52703,82.7,6,0,0
95800,62.79,15,749,23
46449,75.75,4,300,54
51203,76.98,4,830,16
49049,74.12,6,710,91
54659,75.08,6,481,37
23411,34.88,3,16,50
59513,79.98,2,0,0
53559,65.6,3,0,0
43544,75.74,11,884,66
54259,50.79,6,439,57
39394,53.77,3,0,0
52478,79.67,3,0,0
49203,79.67,4,0,0
43594,67.95,14,300,58
46849,45.98,3,594,11
58247,85.96,4,0,0
47684,64.68,4,719,42
32784,62.76,1,676,37
60402,75.98,3,17,2
50403,87.83,11,0,0
52424,65.0,13,0,0
52578,76.14,5,0,0
60947,64.07,13,758,70
56213,88.28,3,624,22
36800,58.45,4,0,0
50178,78.74,13,569,18
82233,73.99,6,749,25
47649,74.7,3,738,3
71317,84.16,4,0,0
53078,79.68,3,0,0
71123,71.34,14,719,24
57259,79.96,14,0,0
43210,61.1,14,774,40
52203,58.14,3,0,0
56013,84.44,8,0,0
66169,72.27,4,672,228
37439,79.68,6,738,4
51603,79.76,6,737,8
62147,89.68,18,0,0
55859,79.12,7,738,7
66729,68.83,4,348,37
61398,88.66,6,0,8
51578,77.66,3,0,0
64213,79.35,17,0,0
48349,73.65,5,16,45
48849,60.07,3,0,0
95899,57.46,7,0,0
55004,80.62,2,577,14
42894,77.23,18,0,0
61447,76.36,4,0,0
66169,88.55,8,0,0
19220,31.3,6,0,0
29598,47.5,2,0,0
52302,80.81,10,0,0
69317,84.43,9,0,0
52603,83.59,9,0,0
51078,81.8,6,570,35
64300,83.03,4,738,3
33435,47.85,12,738,6
52478,75.15,4,677,29
58100,86.45,14,0,0
55759,88.99,4,666,54
28029,63.76,18,0,0
37169,56.97,3,566,11
56259,86.57,6,0,0
55259,85.08,5,0,0
39894,64.12,13,571,61
39256,74.56,1,749,26
63047,86.62,4,762,48
45089,61.01,13,0,0
63747,83.95,8,15,2
52203,77.5,3,0,0
60947,82.82,17,15,1
53803,79.92,7,0,0
61000,76.75,17,749,23
31535,41.6,13,0,0
45849,73.95,6,605,25
50553,60.81,5,602,14
81686,74.73,3,654,21
68282,65.62,3,563,36
95899,58.23,7,0,0
57013,85.97,7,680,10
63213,65.19,3,0,0
54259,77.24,3,763,10
47849,66.07,3,0,0
64252,85.03,4,796,31
54259,79.45,17,0,0
60933,84.5,15,0,0
19161,22.67,13,0,0
28929,34.93,6,16,7
66382,73.51,4,0,0
61817,85.0,19,0,0
67882,73.82,13,646,34
38175,78.28,6,709,12
51222,77.19,8,673,165
63113,85.68,17,625,11
72317,73.69,3,0,0
49503,88.27,4,642,82
40394,70.99,5,0,0
50078,77.51,5,305,57
48849,75.83,6,810,10
41094,71.16,11,737,40
55059,79.43,8,669,25
52078,74.16,13,0,0
59947,79.74,4,15,0
46849,68.35,4,0,0
57013,77.99,13,0,0
